case,threshold,goal_id,precision_at_k,recall_at_k,f1_at_k,fpr,candidate_count,admitted_count,relevant_count,tp,fp
case6,0.85,G-U0075-01,1.0,0.5,0.6667,0.0,70,5,10,5,0
case1,0.96,G-U0075-02,1.0,0.5,0.6667,0.0,11,5,10,5,0
case2,0.94,G-U0075-02,1.0,0.5,0.6667,0.0,27,5,10,5,0
case3,0.92,G-U0075-02,1.0,0.5,0.6667,0.0,42,5,10,5,0
case4,0.9,G-U0075-02,1.0,0.5,0.6667,0.0,60,5,10,5,0
case5,0.88,G-U0075-02,1.0,0.5,0.6667,0.0,70,5,10,5,0
case6,0.85,G-U0075-02,1.0,0.5,0.6667,0.0,71,5,10,5,0
case1,0.96,G-U0075-03,0.8,0.4,0.5333,0.0164,9,5,10,4,1
case2,0.94,G-U0075-03,0.8,0.4,0.5333,0.0164,21,5,10,4,1
case3,0.92,G-U0075-03,0.8,0.4,0.5333,0.0164,32,5,10,4,1
case4,0.9,G-U0075-03,0.8,0.4,0.5333,0.0164,47,5,10,4,1
case5,0.88,G-U0075-03,0.8,0.4,0.5333,0.0164,66,5,10,4,1
case6,0.85,G-U0075-03,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case1,0.96,G-U0075-04,0.8,0.4,0.5333,0.0164,10,5,10,4,1
case2,0.94,G-U0075-04,0.8,0.4,0.5333,0.0164,27,5,10,4,1
case3,0.92,G-U0075-04,0.8,0.4,0.5333,0.0164,48,5,10,4,1
case4,0.9,G-U0075-04,0.8,0.4,0.5333,0.0164,66,5,10,4,1
case5,0.88,G-U0075-04,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case6,0.85,G-U0075-04,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case1,0.96,G-U0076-01,0.6,0.3,0.4,0.0392,5,5,10,3,2
case2,0.94,G-U0076-01,0.6,0.3,0.4,0.0392,18,5,10,3,2
case3,0.92,G-U0076-01,0.6,0.3,0.4,0.0392,36,5,10,3,2
case4,0.9,G-U0076-01,0.6,0.3,0.4,0.0392,56,5,10,3,2
case5,0.88,G-U0076-01,0.6,0.3,0.4,0.0392,61,5,10,3,2
case6,0.85,G-U0076-01,0.6,0.3,0.4,0.0392,61,5,10,3,2
case1,0.96,G-U0076-02,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0076-02,1.0,0.5,0.6667,0.0,7,5,10,5,0
case3,0.92,G-U0076-02,1.0,0.5,0.6667,0.0,29,5,10,5,0
case4,0.9,G-U0076-02,1.0,0.5,0.6667,0.0,58,5,10,5,0
case5,0.88,G-U0076-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case6,0.85,G-U0076-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0076-03,1.0,0.5,0.6667,0.0,6,5,10,5,0
case2,0.94,G-U0076-03,1.0,0.5,0.6667,0.0,11,5,10,5,0
case3,0.92,G-U0076-03,1.0,0.5,0.6667,0.0,16,5,10,5,0
case4,0.9,G-U0076-03,1.0,0.5,0.6667,0.0,26,5,10,5,0
case5,0.88,G-U0076-03,1.0,0.5,0.6667,0.0,47,5,10,5,0
case6,0.85,G-U0076-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0077-01,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0077-01,1.0,0.5,0.6667,0.0,12,5,10,5,0
case3,0.92,G-U0077-01,1.0,0.5,0.6667,0.0,22,5,10,5,0
case4,0.9,G-U0077-01,1.0,0.5,0.6667,0.0,47,5,10,5,0
case5,0.88,G-U0077-01,1.0,0.5,0.6667,0.0,59,5,10,5,0
case6,0.85,G-U0077-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0077-02,0.8,0.4,0.5333,0.0196,6,5,10,4,1
case2,0.94,G-U0077-02,0.8,0.4,0.5333,0.0196,23,5,10,4,1
case3,0.92,G-U0077-02,0.8,0.4,0.5333,0.0196,37,5,10,4,1
case4,0.9,G-U0077-02,0.8,0.4,0.5333,0.0196,52,5,10,4,1
case5,0.88,G-U0077-02,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case6,0.85,G-U0077-02,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case1,0.96,G-U0077-03,0.8,0.4,0.5333,0.0196,13,5,10,4,1
case2,0.94,G-U0077-03,0.8,0.4,0.5333,0.0196,24,5,10,4,1
case3,0.92,G-U0077-03,0.8,0.4,0.5333,0.0196,48,5,10,4,1
case4,0.9,G-U0077-03,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case5,0.88,G-U0077-03,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case6,0.85,G-U0077-03,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case1,0.96,G-U0078-01,0.0,0.0,0.0,0.0164,1,1,10,0,1
case2,0.94,G-U0078-01,0.4,0.2,0.2667,0.0492,6,5,10,2,3
case3,0.92,G-U0078-01,0.4,0.2,0.2667,0.0492,17,5,10,2,3
case4,0.9,G-U0078-01,0.4,0.2,0.2667,0.0492,34,5,10,2,3
case5,0.88,G-U0078-01,0.4,0.2,0.2667,0.0492,62,5,10,2,3
case6,0.85,G-U0078-01,0.4,0.2,0.2667,0.0492,71,5,10,2,3
case1,0.96,G-U0078-02,0.8,0.4,0.5333,0.0164,8,5,10,4,1
case2,0.94,G-U0078-02,0.8,0.4,0.5333,0.0164,15,5,10,4,1
case3,0.92,G-U0078-02,0.8,0.4,0.5333,0.0164,26,5,10,4,1
case4,0.9,G-U0078-02,0.8,0.4,0.5333,0.0164,41,5,10,4,1
case5,0.88,G-U0078-02,0.8,0.4,0.5333,0.0164,64,5,10,4,1
case6,0.85,G-U0078-02,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case1,0.96,G-U0078-03,1.0,0.4,0.5714,0.0,4,4,10,4,0
case2,0.94,G-U0078-03,1.0,0.5,0.6667,0.0,13,5,10,5,0
case3,0.92,G-U0078-03,1.0,0.5,0.6667,0.0,31,5,10,5,0
case4,0.9,G-U0078-03,1.0,0.5,0.6667,0.0,57,5,10,5,0
case5,0.88,G-U0078-03,1.0,0.5,0.6667,0.0,71,5,10,5,0
case6,0.85,G-U0078-03,1.0,0.5,0.6667,0.0,71,5,10,5,0
case1,0.96,G-U0078-04,1.0,0.5,0.6667,0.0,7,5,10,5,0
case2,0.94,G-U0078-04,1.0,0.5,0.6667,0.0,8,5,10,5,0
case3,0.92,G-U0078-04,1.0,0.5,0.6667,0.0,13,5,10,5,0
case4,0.9,G-U0078-04,1.0,0.5,0.6667,0.0,26,5,10,5,0
case5,0.88,G-U0078-04,1.0,0.5,0.6667,0.0,43,5,10,5,0
case6,0.85,G-U0078-04,1.0,0.5,0.6667,0.0,67,5,10,5,0
case1,0.96,G-U0079-01,0.75,0.3,0.4286,0.0164,4,4,10,3,1
case2,0.94,G-U0079-01,0.6,0.3,0.4,0.0328,5,5,10,3,2
case3,0.92,G-U0079-01,0.6,0.3,0.4,0.0328,13,5,10,3,2
case4,0.9,G-U0079-01,0.6,0.3,0.4,0.0328,22,5,10,3,2
case5,0.88,G-U0079-01,0.6,0.3,0.4,0.0328,31,5,10,3,2
case6,0.85,G-U0079-01,0.6,0.3,0.4,0.0328,65,5,10,3,2
case1,0.96,G-U0079-02,0.6,0.3,0.4,0.0328,10,5,10,3,2
case2,0.94,G-U0079-02,0.6,0.3,0.4,0.0328,16,5,10,3,2
case3,0.92,G-U0079-02,0.6,0.3,0.4,0.0328,24,5,10,3,2
case4,0.9,G-U0079-02,0.6,0.3,0.4,0.0328,35,5,10,3,2
case5,0.88,G-U0079-02,0.6,0.3,0.4,0.0328,62,5,10,3,2
case6,0.85,G-U0079-02,0.6,0.3,0.4,0.0328,71,5,10,3,2
case1,0.96,G-U0079-03,1.0,0.5,0.6667,0.0,6,5,10,5,0
case2,0.94,G-U0079-03,1.0,0.5,0.6667,0.0,6,5,10,5,0
case3,0.92,G-U0079-03,1.0,0.5,0.6667,0.0,8,5,10,5,0
case4,0.9,G-U0079-03,1.0,0.5,0.6667,0.0,15,5,10,5,0
case5,0.88,G-U0079-03,1.0,0.5,0.6667,0.0,32,5,10,5,0
case6,0.85,G-U0079-03,1.0,0.5,0.6667,0.0,66,5,10,5,0
case1,0.96,G-U0079-04,0.2,0.1,0.1333,0.0656,19,5,10,1,4
case2,0.94,G-U0079-04,0.2,0.1,0.1333,0.0656,42,5,10,1,4
case3,0.92,G-U0079-04,0.2,0.1,0.1333,0.0656,60,5,10,1,4
case4,0.9,G-U0079-04,0.2,0.1,0.1333,0.0656,71,5,10,1,4
case5,0.88,G-U0079-04,0.2,0.1,0.1333,0.0656,71,5,10,1,4
case6,0.85,G-U0079-04,0.2,0.1,0.1333,0.0656,71,5,10,1,4
case1,0.96,G-U0080-01,1.0,0.5,0.6667,0.0,8,5,10,5,0
case2,0.94,G-U0080-01,1.0,0.5,0.6667,0.0,10,5,10,5,0
case3,0.92,G-U0080-01,1.0,0.5,0.6667,0.0,16,5,10,5,0
case4,0.9,G-U0080-01,1.0,0.5,0.6667,0.0,29,5,10,5,0
case5,0.88,G-U0080-01,1.0,0.5,0.6667,0.0,55,5,10,5,0
case6,0.85,G-U0080-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0080-02,1.0,0.5,0.6667,0.0,6,5,10,5,0
case2,0.94,G-U0080-02,1.0,0.5,0.6667,0.0,15,5,10,5,0
case3,0.92,G-U0080-02,1.0,0.5,0.6667,0.0,23,5,10,5,0
case4,0.9,G-U0080-02,1.0,0.5,0.6667,0.0,33,5,10,5,0
case5,0.88,G-U0080-02,1.0,0.5,0.6667,0.0,52,5,10,5,0
case6,0.85,G-U0080-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0080-03,1.0,0.2,0.3333,0.0,2,2,10,2,0
case2,0.94,G-U0080-03,0.6,0.3,0.4,0.0392,7,5,10,3,2
case3,0.92,G-U0080-03,0.6,0.3,0.4,0.0392,15,5,10,3,2
case4,0.9,G-U0080-03,0.6,0.3,0.4,0.0392,24,5,10,3,2
case5,0.88,G-U0080-03,0.6,0.3,0.4,0.0392,36,5,10,3,2
case6,0.85,G-U0080-03,0.6,0.3,0.4,0.0392,61,5,10,3,2
case1,0.96,G-U0081-01,1.0,0.4,0.5714,0.0,4,4,10,4,0
case2,0.94,G-U0081-01,1.0,0.5,0.6667,0.0,11,5,10,5,0
case3,0.92,G-U0081-01,1.0,0.5,0.6667,0.0,14,5,10,5,0
case4,0.9,G-U0081-01,1.0,0.5,0.6667,0.0,26,5,10,5,0
case5,0.88,G-U0081-01,1.0,0.5,0.6667,0.0,46,5,10,5,0
case6,0.85,G-U0081-01,1.0,0.5,0.6667,0.0,58,5,10,5,0
case1,0.96,G-U0081-02,0.8,0.4,0.5333,0.0196,12,5,10,4,1
case2,0.94,G-U0081-02,0.8,0.4,0.5333,0.0196,25,5,10,4,1
case3,0.92,G-U0081-02,0.8,0.4,0.5333,0.0196,49,5,10,4,1
case4,0.9,G-U0081-02,0.8,0.4,0.5333,0.0196,57,5,10,4,1
case5,0.88,G-U0081-02,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case6,0.85,G-U0081-02,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case1,0.96,G-U0081-03,0.4,0.2,0.2667,0.0588,5,5,10,2,3
case2,0.94,G-U0081-03,0.4,0.2,0.2667,0.0588,18,5,10,2,3
case3,0.92,G-U0081-03,0.4,0.2,0.2667,0.0588,25,5,10,2,3
case4,0.9,G-U0081-03,0.4,0.2,0.2667,0.0588,32,5,10,2,3
case5,0.88,G-U0081-03,0.4,0.2,0.2667,0.0588,47,5,10,2,3
case6,0.85,G-U0081-03,0.4,0.2,0.2667,0.0588,61,5,10,2,3
case1,0.96,G-U0082-01,0.8,0.4,0.5333,0.0196,19,5,10,4,1
case2,0.94,G-U0082-01,0.8,0.4,0.5333,0.0196,30,5,10,4,1
case3,0.92,G-U0082-01,0.8,0.4,0.5333,0.0196,49,5,10,4,1
case4,0.9,G-U0082-01,0.8,0.4,0.5333,0.0196,59,5,10,4,1
case5,0.88,G-U0082-01,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case6,0.85,G-U0082-01,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case1,0.96,G-U0082-02,0.2,0.1,0.1333,0.0784,14,5,10,1,4
case2,0.94,G-U0082-02,0.2,0.1,0.1333,0.0784,49,5,10,1,4
case3,0.92,G-U0082-02,0.2,0.1,0.1333,0.0784,59,5,10,1,4
case4,0.9,G-U0082-02,0.2,0.1,0.1333,0.0784,61,5,10,1,4
case5,0.88,G-U0082-02,0.2,0.1,0.1333,0.0784,61,5,10,1,4
case6,0.85,G-U0082-02,0.2,0.1,0.1333,0.0784,61,5,10,1,4
case1,0.96,G-U0082-03,1.0,0.4,0.5714,0.0,4,4,10,4,0
case2,0.94,G-U0082-03,1.0,0.5,0.6667,0.0,9,5,10,5,0
case3,0.92,G-U0082-03,1.0,0.5,0.6667,0.0,22,5,10,5,0
case4,0.9,G-U0082-03,1.0,0.5,0.6667,0.0,50,5,10,5,0
case5,0.88,G-U0082-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case6,0.85,G-U0082-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0083-01,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0083-01,1.0,0.5,0.6667,0.0,12,5,10,5,0
case3,0.92,G-U0083-01,1.0,0.5,0.6667,0.0,26,5,10,5,0
case4,0.9,G-U0083-01,1.0,0.5,0.6667,0.0,49,5,10,5,0
case5,0.88,G-U0083-01,1.0,0.5,0.6667,0.0,60,5,10,5,0
case6,0.85,G-U0083-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0083-02,1.0,0.5,0.6667,0.0,9,5,10,5,0
case2,0.94,G-U0083-02,1.0,0.5,0.6667,0.0,13,5,10,5,0
case3,0.92,G-U0083-02,1.0,0.5,0.6667,0.0,24,5,10,5,0
case4,0.9,G-U0083-02,1.0,0.5,0.6667,0.0,41,5,10,5,0
case5,0.88,G-U0083-02,1.0,0.5,0.6667,0.0,56,5,10,5,0
case6,0.85,G-U0083-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0083-03,1.0,0.5,0.6667,0.0,10,5,10,5,0
case2,0.94,G-U0083-03,1.0,0.5,0.6667,0.0,16,5,10,5,0
case3,0.92,G-U0083-03,1.0,0.5,0.6667,0.0,30,5,10,5,0
case4,0.9,G-U0083-03,1.0,0.5,0.6667,0.0,48,5,10,5,0
case5,0.88,G-U0083-03,1.0,0.5,0.6667,0.0,60,5,10,5,0
case6,0.85,G-U0083-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0084-01,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0084-01,1.0,0.5,0.6667,0.0,5,5,10,5,0
case3,0.92,G-U0084-01,1.0,0.5,0.6667,0.0,6,5,10,5,0
case4,0.9,G-U0084-01,1.0,0.5,0.6667,0.0,10,5,10,5,0
case5,0.88,G-U0084-01,1.0,0.5,0.6667,0.0,18,5,10,5,0
case6,0.85,G-U0084-01,1.0,0.5,0.6667,0.0,37,5,10,5,0
case1,0.96,G-U0084-02,0.8,0.4,0.5333,0.0164,21,5,10,4,1
case2,0.94,G-U0084-02,0.8,0.4,0.5333,0.0164,38,5,10,4,1
case3,0.92,G-U0084-02,0.8,0.4,0.5333,0.0164,52,5,10,4,1
case4,0.9,G-U0084-02,0.8,0.4,0.5333,0.0164,69,5,10,4,1
case5,0.88,G-U0084-02,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case6,0.85,G-U0084-02,0.8,0.4,0.5333,0.0164,71,5,10,4,1
case1,0.96,G-U0084-03,0.6,0.3,0.4,0.0328,10,5,10,3,2
case2,0.94,G-U0084-03,0.6,0.3,0.4,0.0328,16,5,10,3,2
case3,0.92,G-U0084-03,0.6,0.3,0.4,0.0328,26,5,10,3,2
case4,0.9,G-U0084-03,0.6,0.3,0.4,0.0328,54,5,10,3,2
case5,0.88,G-U0084-03,0.6,0.3,0.4,0.0328,67,5,10,3,2
case6,0.85,G-U0084-03,0.6,0.3,0.4,0.0328,71,5,10,3,2
case1,0.96,G-U0084-04,0.8,0.4,0.5333,0.0164,8,5,10,4,1
case2,0.94,G-U0084-04,0.8,0.4,0.5333,0.0164,21,5,10,4,1
case3,0.92,G-U0084-04,0.8,0.4,0.5333,0.0164,32,5,10,4,1
case4,0.9,G-U0084-04,0.8,0.4,0.5333,0.0164,41,5,10,4,1
case5,0.88,G-U0084-04,0.8,0.4,0.5333,0.0164,55,5,10,4,1
case6,0.85,G-U0084-04,0.8,0.4,0.5333,0.0164,69,5,10,4,1
case1,0.96,G-U0085-01,1.0,0.5,0.6667,0.0,13,5,10,5,0
case2,0.94,G-U0085-01,1.0,0.5,0.6667,0.0,44,5,10,5,0
case3,0.92,G-U0085-01,1.0,0.5,0.6667,0.0,57,5,10,5,0
case4,0.9,G-U0085-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case5,0.88,G-U0085-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case6,0.85,G-U0085-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0085-02,1.0,0.5,0.6667,0.0,8,5,10,5,0
case2,0.94,G-U0085-02,1.0,0.5,0.6667,0.0,10,5,10,5,0
case3,0.92,G-U0085-02,1.0,0.5,0.6667,0.0,15,5,10,5,0
case4,0.9,G-U0085-02,1.0,0.5,0.6667,0.0,22,5,10,5,0
case5,0.88,G-U0085-02,1.0,0.5,0.6667,0.0,49,5,10,5,0
case6,0.85,G-U0085-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0085-03,1.0,0.4,0.5714,0.0,4,4,10,4,0
case2,0.94,G-U0085-03,0.8,0.4,0.5333,0.0196,10,5,10,4,1
case3,0.92,G-U0085-03,0.8,0.4,0.5333,0.0196,16,5,10,4,1
case4,0.9,G-U0085-03,0.8,0.4,0.5333,0.0196,42,5,10,4,1
case5,0.88,G-U0085-03,0.8,0.4,0.5333,0.0196,59,5,10,4,1
case6,0.85,G-U0085-03,0.8,0.4,0.5333,0.0196,61,5,10,4,1
case1,0.96,G-U0086-01,1.0,0.5,0.6667,0.0,9,5,10,5,0
case2,0.94,G-U0086-01,1.0,0.5,0.6667,0.0,14,5,10,5,0
case3,0.92,G-U0086-01,1.0,0.5,0.6667,0.0,32,5,10,5,0
case4,0.9,G-U0086-01,1.0,0.5,0.6667,0.0,56,5,10,5,0
case5,0.88,G-U0086-01,1.0,0.5,0.6667,0.0,76,5,10,5,0
case6,0.85,G-U0086-01,1.0,0.5,0.6667,0.0,81,5,10,5,0
case1,0.96,G-U0086-02,1.0,0.4,0.5714,0.0,4,4,10,4,0
case2,0.94,G-U0086-02,1.0,0.4,0.5714,0.0,4,4,10,4,0
case3,0.92,G-U0086-02,1.0,0.5,0.6667,0.0,12,5,10,5,0
case4,0.9,G-U0086-02,1.0,0.5,0.6667,0.0,23,5,10,5,0
case5,0.88,G-U0086-02,1.0,0.5,0.6667,0.0,38,5,10,5,0
case6,0.85,G-U0086-02,1.0,0.5,0.6667,0.0,75,5,10,5,0
case1,0.96,G-U0086-03,1.0,0.3,0.4615,0.0,3,3,10,3,0
case2,0.94,G-U0086-03,1.0,0.3,0.4615,0.0,3,3,10,3,0
case3,0.92,G-U0086-03,1.0,0.3,0.4615,0.0,3,3,10,3,0
case4,0.9,G-U0086-03,0.6,0.3,0.4,0.0282,9,5,10,3,2
case5,0.88,G-U0086-03,0.6,0.3,0.4,0.0282,26,5,10,3,2
case6,0.85,G-U0086-03,0.6,0.3,0.4,0.0282,75,5,10,3,2
case1,0.96,G-U0086-04,0.0,0.0,0.0,0.0563,4,4,10,0,4
case2,0.94,G-U0086-04,0.0,0.0,0.0,0.0704,9,5,10,0,5
case3,0.92,G-U0086-04,0.0,0.0,0.0,0.0704,25,5,10,0,5
case4,0.9,G-U0086-04,0.0,0.0,0.0,0.0704,57,5,10,0,5
case5,0.88,G-U0086-04,0.0,0.0,0.0,0.0704,80,5,10,0,5
case6,0.85,G-U0086-04,0.0,0.0,0.0,0.0704,81,5,10,0,5
case1,0.96,G-U0086-05,0.6,0.3,0.4,0.0282,6,5,10,3,2
case2,0.94,G-U0086-05,0.6,0.3,0.4,0.0282,10,5,10,3,2
case3,0.92,G-U0086-05,0.6,0.3,0.4,0.0282,18,5,10,3,2
case4,0.9,G-U0086-05,0.6,0.3,0.4,0.0282,42,5,10,3,2
case5,0.88,G-U0086-05,0.6,0.3,0.4,0.0282,72,5,10,3,2
case6,0.85,G-U0086-05,0.6,0.3,0.4,0.0282,81,5,10,3,2
case1,0.96,G-U0087-01,0.0,0.0,0.0,0.098,22,5,10,0,5
case2,0.94,G-U0087-01,0.0,0.0,0.0,0.098,49,5,10,0,5
case3,0.92,G-U0087-01,0.0,0.0,0.0,0.098,58,5,10,0,5
case4,0.9,G-U0087-01,0.0,0.0,0.0,0.098,61,5,10,0,5
case5,0.88,G-U0087-01,0.0,0.0,0.0,0.098,61,5,10,0,5
case6,0.85,G-U0087-01,0.0,0.0,0.0,0.098,61,5,10,0,5
case1,0.96,G-U0087-02,1.0,0.5,0.6667,0.0,10,5,10,5,0
case2,0.94,G-U0087-02,1.0,0.5,0.6667,0.0,19,5,10,5,0
case3,0.92,G-U0087-02,1.0,0.5,0.6667,0.0,33,5,10,5,0
case4,0.9,G-U0087-02,1.0,0.5,0.6667,0.0,55,5,10,5,0
case5,0.88,G-U0087-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case6,0.85,G-U0087-02,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0087-03,1.0,0.5,0.6667,0.0,10,5,10,5,0
case2,0.94,G-U0087-03,1.0,0.5,0.6667,0.0,17,5,10,5,0
case3,0.92,G-U0087-03,1.0,0.5,0.6667,0.0,32,5,10,5,0
case4,0.9,G-U0087-03,1.0,0.5,0.6667,0.0,48,5,10,5,0
case5,0.88,G-U0087-03,1.0,0.5,0.6667,0.0,60,5,10,5,0
case6,0.85,G-U0087-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0088-01,1.0,0.5,0.6667,0.0,7,5,10,5,0
case2,0.94,G-U0088-01,1.0,0.5,0.6667,0.0,9,5,10,5,0
case3,0.92,G-U0088-01,1.0,0.5,0.6667,0.0,10,5,10,5,0
case4,0.9,G-U0088-01,1.0,0.5,0.6667,0.0,17,5,10,5,0
case5,0.88,G-U0088-01,1.0,0.5,0.6667,0.0,32,5,10,5,0
case6,0.85,G-U0088-01,1.0,0.5,0.6667,0.0,76,5,10,5,0
case1,0.96,G-U0088-02,0.4,0.2,0.2667,0.0423,21,5,10,2,3
case2,0.94,G-U0088-02,0.4,0.2,0.2667,0.0423,51,5,10,2,3
case3,0.92,G-U0088-02,0.4,0.2,0.2667,0.0423,76,5,10,2,3
case4,0.9,G-U0088-02,0.4,0.2,0.2667,0.0423,81,5,10,2,3
case5,0.88,G-U0088-02,0.4,0.2,0.2667,0.0423,81,5,10,2,3
case6,0.85,G-U0088-02,0.4,0.2,0.2667,0.0423,81,5,10,2,3
case1,0.96,G-U0088-03,0.0,0.0,0.0,0.0704,16,5,10,0,5
case2,0.94,G-U0088-03,0.0,0.0,0.0,0.0704,62,5,10,0,5
case3,0.92,G-U0088-03,0.0,0.0,0.0,0.0704,79,5,10,0,5
case4,0.9,G-U0088-03,0.0,0.0,0.0,0.0704,81,5,10,0,5
case5,0.88,G-U0088-03,0.0,0.0,0.0,0.0704,81,5,10,0,5
case6,0.85,G-U0088-03,0.0,0.0,0.0,0.0704,81,5,10,0,5
case1,0.96,G-U0088-04,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0088-04,1.0,0.5,0.6667,0.0,6,5,10,5,0
case3,0.92,G-U0088-04,1.0,0.5,0.6667,0.0,13,5,10,5,0
case4,0.9,G-U0088-04,1.0,0.5,0.6667,0.0,27,5,10,5,0
case5,0.88,G-U0088-04,1.0,0.5,0.6667,0.0,61,5,10,5,0
case6,0.85,G-U0088-04,1.0,0.5,0.6667,0.0,81,5,10,5,0
case1,0.96,G-U0088-05,1.0,0.5,0.6667,0.0,12,5,10,5,0
case2,0.94,G-U0088-05,1.0,0.5,0.6667,0.0,23,5,10,5,0
case3,0.92,G-U0088-05,1.0,0.5,0.6667,0.0,56,5,10,5,0
case4,0.9,G-U0088-05,1.0,0.5,0.6667,0.0,74,5,10,5,0
case5,0.88,G-U0088-05,1.0,0.5,0.6667,0.0,81,5,10,5,0
case6,0.85,G-U0088-05,1.0,0.5,0.6667,0.0,81,5,10,5,0
case1,0.96,G-U0089-01,1.0,0.5,0.6667,0.0,9,5,10,5,0
case2,0.94,G-U0089-01,1.0,0.5,0.6667,0.0,17,5,10,5,0
case3,0.92,G-U0089-01,1.0,0.5,0.6667,0.0,23,5,10,5,0
case4,0.9,G-U0089-01,1.0,0.5,0.6667,0.0,34,5,10,5,0
case5,0.88,G-U0089-01,1.0,0.5,0.6667,0.0,49,5,10,5,0
case6,0.85,G-U0089-01,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0089-02,1.0,0.5,0.6667,0.0,7,5,10,5,0
case2,0.94,G-U0089-02,1.0,0.5,0.6667,0.0,10,5,10,5,0
case3,0.92,G-U0089-02,1.0,0.5,0.6667,0.0,11,5,10,5,0
case4,0.9,G-U0089-02,1.0,0.5,0.6667,0.0,14,5,10,5,0
case5,0.88,G-U0089-02,1.0,0.5,0.6667,0.0,29,5,10,5,0
case6,0.85,G-U0089-02,1.0,0.5,0.6667,0.0,60,5,10,5,0
case1,0.96,G-U0089-03,1.0,0.5,0.6667,0.0,5,5,10,5,0
case2,0.94,G-U0089-03,1.0,0.5,0.6667,0.0,10,5,10,5,0
case3,0.92,G-U0089-03,1.0,0.5,0.6667,0.0,19,5,10,5,0
case4,0.9,G-U0089-03,1.0,0.5,0.6667,0.0,26,5,10,5,0
case5,0.88,G-U0089-03,1.0,0.5,0.6667,0.0,46,5,10,5,0
case6,0.85,G-U0089-03,1.0,0.5,0.6667,0.0,61,5,10,5,0
case1,0.96,G-U0090-01,1.0,0.5,0.6667,0.0,9,5,10,5,0
case2,0.94,G-U0090-01,1.0,0.5,0.6667,0.0,10,5,10,5,0
case3,0.92,G-U0090-01,1.0,0.5,0.6667,0.0,10,5,10,5,0
case4,0.9,G-U0090-01,1.0,0.5,0.6667,0.0,24,5,10,5,0
case5,0.88,G-U0090-01,1.0,0.5,0.6667,0.0,59,5,10,5,0
case6,0.85,G-U0090-01,1.0,0.5,0.6667,0.0,81,5,10,5,0
case1,0.96,G-U0090-02,0.0,0.0,0.0,0.0704,30,5,10,0,5
case2,0.94,G-U0090-02,0.0,0.0,0.0,0.0704,71,5,10,0,5
case3,0.92,G-U0090-02,0.0,0.0,0.0,0.0704,80,5,10,0,5
case4,0.9,G-U0090-02,0.0,0.0,0.0,0.0704,81,5,10,0,5
case5,0.88,G-U0090-02,0.0,0.0,0.0,0.0704,81,5,10,0,5
case6,0.85,G-U0090-02,0.0,0.0,0.0,0.0704,81,5,10,0,5
case1,0.96,G-U0090-03,0.0,0.0,0.0,0.0704,15,5,10,0,5
case2,0.94,G-U0090-03,0.0,0.0,0.0,0.0704,46,5,10,0,5
case3,0.92,G-U0090-03,0.0,0.0,0.0,0.0704,72,5,10,0,5
case4,0.9,G-U0090-03,0.0,0.0,0.0,0.0704,80,5,10,0,5
